학교ID,학교명,학교급구분,위도,경도,시도명,시군구명,읍면동명,현행_농어촌,α1_학원수,β1_최단광역접근시간,β2_광역접근가능시설수,γ1_학령인구10대,δ1_사교육비,δ3_참여율,α1_학원수_norm,β1_최단광역접근시간_norm,β2_광역접근가능시설수_norm,γ1_학령인구10대_norm,δ1_사교육비_norm,δ3_참여율_norm,E_s,G_괴리도
B000011673,전남자연과학고등학교,고등학교,35.19995065,127.4631172,전라남도,구례군,구례읍,1,25,19.38,0.94,895,28.5,51.6,0.007219174126479931,0.9058336334173569,0.1646234676007005,0.058603981141959145,0.0,0.0,0.18938004271441608,0.189
B000012361,대전성모여자고등학교,고등학교,36.32246468,127.4182965,대전광역시,중구,대흥동,0,478,20.48,2.45,980,48.6,63.9,0.13803060929829628,0.8959308606409795,0.4290718038528897,0.0641697223677318,0.41701244813278004,0.4113712374581937,0.3925977802918118,0.607
B000026491,전주화정중학교,중학교,35.87164049,127.1304615,전북특별자치도,전주시 덕진구,송천동2가,0,0,35.9,0.69,5533,37.4,64.9,0.0,0.7571119913575801,0.12084063047285463,0.36229701414353066,0.18464730290456421,0.44481605351170583,0.3116188320650392,0.688
B000008183,문래중학교,중학교,37.52041829,126.8841404,서울특별시,영등포구,문래동6가,0,872,18.14,1.43,2915,66.4,81.5,0.25180479353162,0.9169967590925459,0.2504378283712784,0.19087218438973286,0.7863070539419087,0.9999999999999998,0.5660697698878476,0.434
B000009490,하남중학교,중학교,37.53645843,127.2229362,경기도,하남시,창우동,0,1069,45.31,0.0,3656,48.2,75.6,0.30869188564828187,0.6723982715160245,0.0,0.2393923520167627,0.4087136929460581,0.8026755852842806,0.405311964568568,0.595
B000008260,문정중학교,중학교,37.48848095,127.1300209,서울특별시,송파구,문정동,0,1960,25.69,1.97,1341,66.4,81.5,0.5659832515160266,0.8490277277637739,0.3450087565674256,0.08780775275013096,0.7863070539419087,0.9999999999999998,0.6056890904232108,0.394
B000013517,상인고등학교,고등학교,35.81045198,128.5512978,대구광역시,달서구,상인동,0,1756,29.73,0.62,359,49.0,62.1,0.5070747906439503,0.8126575441123515,0.1085814360770578,0.02350707176532216,0.425311203319502,0.3511705685618731,0.3713837690800094,0.629
B000008980,한밭중학교,중학교,36.33490751,127.4266301,대전광역시,동구,삼성동,0,354,21.69,2.0,934,43.8,71.5,0.10222350563095582,0.8850378105869643,0.3502626970227671,0.061157674174960715,0.31742738589211605,0.6655518394648829,0.3969434854621078,0.603
B000011554,강릉정보공업고등학교,고등학교,37.88054161,128.8307453,강원특별자치도,강릉시,주문진읍,1,594,26.7,0.84,806,31.0,52.2,0.17152757724516315,0.8399351818509182,0.14711033274956217,0.05277632268203248,0.051867219917012375,0.02006688963210701,0.21388058734613258,0.214
B000012321,광주석산고등학교,고등학교,35.13849282,126.9087951,광주광역시,남구,백운동,0,916,28.85,0.99,1095,41.3,60.7,0.2645105399942247,0.8205797623334533,0.1733800350262697,0.07169984284965951,0.2655601659751037,0.30434782608695676,0.31667969537761126,0.683
B000013071,영흥고등학교,고등학교,34.80525243,126.416556,전라남도,목포시,상동,0,510,16.23,2.3,1404,28.5,51.6,0.1472711521801906,0.9341915736406193,0.4028021015761821,0.09193294918805658,0.0,0.0,0.2626996294308414,0.737
B000011260,한림중학교,중학교,33.40574382,126.2664728,제주특별자치도,제주시,한림읍,1,1317,96.21,0.0,1720,37.0,69.0,0.38030609298296275,0.21416996759092544,0.0,0.11262441068622316,0.17634854771784225,0.5819397993311035,0.24423146971817616,0.244
B000008152,성산중학교,중학교,37.54731637,126.9165628,서울특별시,마포구,합정동,0,1166,25.16,2.24,703,66.4,81.5,0.336702281259024,0.8537990637378465,0.3922942206654992,0.04603195390256679,0.7863070539419087,0.9999999999999998,0.5691890955844741,0.431
B000012051,영락고등학교,고등학교,37.47654259,126.9454164,서울특별시,관악구,봉천동,0,733,31.62,0.59,1538,76.7,72.8,0.21166618538839158,0.7956427799783939,0.10332749562171628,0.10070717653221582,0.9999999999999999,0.7090301003344479,0.48672895630919416,0.513
B000013429,오현고등학교,고등학교,33.51780188,126.5564487,제주특별자치도,제주시,화북일동,0,1317,36.11,0.14,2707,37.6,58.5,0.38030609298296275,0.7552214620093626,0.0245183887915937,0.17725248821372447,0.1887966804979253,0.23076923076923062,0.29281072387746654,0.707
B000009144,곡반중학교,중학교,37.2443514,127.0330821,경기도,수원시 권선구,곡반정동,0,0,21.77,1.24,2459,48.2,75.6,0.0,0.8843176089305005,0.2171628721541156,0.16101361969617603,0.4087136929460581,0.8026755852842806,0.4123138965018551,0.588
B000009536,일죽중학교,중학교,37.09147028,127.4733715,경기도,안성시,일죽면,1,349,84.92,0.0,410,48.2,75.6,0.10077967080565985,0.31580842635938056,0.0,0.026846516500785754,0.4087136929460581,0.8026755852842806,0.2758039819826942,0.276
B000010806,소수중학교,중학교,36.91253449,128.5775449,경상북도,영주시,순흥면,1,226,54.0,0.0,50,34.3,68.4,0.06526133410337857,0.5941663665826431,0.0,0.003273965426925092,0.12033195020746879,0.561872909698997,0.22415108766990208,0.224
B000012260,숭덕여자고등학교,고등학교,37.46428211,126.7339171,인천광역시,남동구,만수동,0,1125,44.47,0.0,2073,50.5,64.6,0.3248628356915969,0.6799603889088945,0.0,0.1357386066003143,0.4564315352697096,0.4347826086956521,0.33862932919436123,0.661
B000009169,망포중학교,중학교,37.23823478,127.0559614,경기도,수원시 영통구,망포동,0,0,35.8,0.29,3710,48.2,75.6,0.0,0.7580122434281599,0.05078809106830122,0.2429282346778418,0.4087136929460581,0.8026755852842806,0.37718630790077357,0.623
B000008180,영원중학교,중학교,37.51497419,126.9136469,서울특별시,영등포구,영등포동,0,872,19.42,2.71,1026,66.4,81.5,0.25180479353162,0.905473532589125,0.4746059544658494,0.06718177056050288,0.7863070539419087,0.9999999999999998,0.5808955175148343,0.419
B000011713,삼성생활예술고등학교,고등학교,35.75247154,129.1993527,경상북도,경주시,내남면,1,553,78.8,0.13,145,29.8,52.8,0.15968813167773607,0.3709038530788621,0.02276707530647986,0.009494499738082767,0.026970954356846488,0.04013377926421402,0.10499304890370355,0.105
B000012194,영송여자고등학교,고등학교,35.92901653,128.5418413,대구광역시,북구,태전동,0,1177,32.67,0.29,1600,49.0,62.1,0.33987871787467516,0.7861901332373065,0.05078809106830122,0.10476689366160294,0.425311203319502,0.3511705685618731,0.34301760128721015,0.657
B000011712,신라공업고등학교,고등학교,35.8936469,129.242522,경상북도,경주시,천북면,1,553,48.68,0.29,261,29.8,52.8,0.15968813167773607,0.6420597767374865,0.05078809106830122,0.01709009952854898,0.026970954356846488,0.04013377926421402,0.15612180543885557,0.156
B000010226,전주호성중학교,중학교,35.86432944,127.1571788,전북특별자치도,전주시 덕진구,호성동1가,0,0,30.29,0.63,2003,37.4,64.9,0.0,0.8076161325171048,0.11033274956217164,0.13115505500261918,0.18464730290456421,0.44481605351170583,0.2797612155830276,0.72
B000012468,성일고등학교,고등학교,37.43487853,127.1448205,경기도,성남시 중원구,성남동,0,0,34.81,0.27,1634,57.3,67.5,0.0,0.7669247389268995,0.047285464098073555,0.106993190151912,0.5975103734439834,0.5317725752508362,0.34174772364528405,0.658
B000011443,산마을고등학교,고등학교,37.68636257,126.4255653,인천광역시,강화군,양도면,1,73,57.47,0.0,191,50.5,64.6,0.0210799884493214,0.5629276197335253,0.0,0.01250654793085385,0.4564315352697096,0.4347826086956521,0.2479547166798437,0.248
B000013488,현대고등학교,고등학교,37.5254805,127.0223773,서울특별시,강남구,압구정동,0,3435,23.07,5.04,1456,76.7,72.8,0.9919145249783425,0.8726143320129636,0.8826619964973731,0.09533787323205867,0.9999999999999999,0.7090301003344479,0.7585931378425309,0.241
B000010683,포항여자중학교,중학교,36.05313299,129.3622002,경상북도,포항시 북구,우현동,0,0,25.83,1.45,3268,34.3,68.4,0.0,0.8477673748649622,0.2539404553415061,0.213986380303824,0.12033195020746879,0.561872909698997,0.332983178402793,0.667
B000013494,부산진고등학교,고등학교,35.17978878,129.0552176,부산광역시,부산진구,초읍동,0,899,27.37,0.88,1469,44.0,59.9,0.2596015015882183,0.8339034929780338,0.15411558669001751,0.0961891042430592,0.32157676348547715,0.277591973244147,0.3238297370381588,0.676
B000013522,인천하늘고등학교,고등학교,37.49546571,126.5070803,인천광역시,중구,운서동,0,347,48.93,0.19,1120,50.5,64.6,0.10020213687554144,0.639809146561037,0.03327495621716287,0.07333682556312206,0.4564315352697096,0.4347826086956521,0.2896395348637042,0.71
B000008699,침산중학교,중학교,35.89009098,128.5884708,대구광역시,북구,침산동,0,1177,27.47,1.2,1894,47.4,74.8,0.33987871787467516,0.8330032409074541,0.21015761821366025,0.12401781037192249,0.39211618257261405,0.7759197324414713,0.44584888373029957,0.554
B000008788,부평동중학교,중학교,37.49665352,126.7408276,인천광역시,부평구,부개동,0,937,33.28,0.12,1585,44.6,71.0,0.27057464626046784,0.7806985956067699,0.021015761821366025,0.10378470403352541,0.3340248962655602,0.6488294314381269,0.35982133923763604,0.64
B000025377,덕수고등학교,고등학교,37.48528924,127.1468965,서울특별시,송파구,거여동,0,1960,35.65,0.12,6736,76.7,72.8,0.5659832515160266,0.7593626215340296,0.021015761821366025,0.4410686223153484,0.9999999999999999,0.7090301003344479,0.582743392920203,0.417
B000023774,심인중학교,중학교,35.85310337,128.4667003,대구광역시,달성군,다사읍,1,766,52.33,0.0,6792,47.4,74.8,0.2211954952353451,0.6092005761613252,0.0,0.44473546359350447,0.39211618257261405,0.7759197324414713,0.40719457500071,0.407
B000011041,진주봉원중학교,중학교,35.20497214,128.0736008,경상남도,진주시,상봉동,0,1227,15.27,2.93,830,35.9,68.3,0.354317066127635,0.9428339935181851,0.5131348511383538,0.05434782608695653,0.15352697095435675,0.5585284280936451,0.4294481893198553,0.571
B000012463,서현고등학교,고등학교,37.38222205,127.1240595,경기도,성남시 분당구,서현동,0,0,27.44,0.85,3897,57.3,67.5,0.0,0.833273316528628,0.14886164623467601,0.25517286537454165,0.5975103734439834,0.5317725752508362,0.39443179613877755,0.606
B000013190,김천여자고등학교,고등학교,36.12743631,128.1216469,경상북도,김천시,모암동,0,258,14.12,2.0,256,29.8,52.8,0.07450187698527289,0.9531868923298523,0.3502626970227671,0.01676270298585647,0.026970954356846488,0.04013377926421402,0.2436364838241349,0.756
B000013267,대가야고등학교,고등학교,35.7441136,128.2714279,경상북도,고령군,대가야읍,1,30,33.29,0.74,737,29.8,52.8,0.008663008951775918,0.7806085703997119,0.1295971978984238,0.04825825039287585,0.026970954356846488,0.04013377926421402,0.17237196021064133,0.172
B000009979,정수중학교,중학교,36.12676451,127.6780589,충청북도,영동군,양산면,1,51,71.0,0.0,50,35.3,68.9,0.01472711521801906,0.4411235145840835,0.0,0.003273965426925092,0.1410788381742738,0.5785953177257526,0.19646645852150899,0.196
B000011818,브니엘예술고등학교,고등학교,35.25485306,129.1039264,부산광역시,금정구,구서동,0,611,32.46,0.5,1533,44.0,59.9,0.17643661565116953,0.7880806625855239,0.08756567425569177,0.10037977998952331,0.32157676348547715,0.277591973244147,0.2919385782019221,0.708
B000010786,선주중학교,중학교,36.14257948,128.3132347,경상북도,구미시,봉곡동,0,1288,38.0,0.53,4736,34.3,68.4,0.37193185099624604,0.7382066978754052,0.09281961471103328,0.3101100052383447,0.12033195020746879,0.561872909698997,0.36587883812124916,0.634
B000010833,화령중학교,중학교,36.44245211,127.9458196,경상북도,상주시,화서면,1,179,77.51,0.31,159,34.3,68.4,0.05168928674559631,0.382517104789341,0.0542907180385289,0.010411210057621792,0.12033195020746879,0.561872909698997,0.19685219658959227,0.197
B000024722,화담고등학교,고등학교,37.22925666,126.9424088,경기도,화성시,봉담읍,1,3463,49.91,0.41,12397,57.3,67.5,1.0,0.6309866762693555,0.07180385288966724,0.8117469879518072,0.5975103734439834,0.5317725752508362,0.6073034109676083,0.607
B000009092,매곡중학교,중학교,35.64485557,129.3493936,울산광역시,북구,매곡동,0,741,28.76,0.63,5517,43.9,74.2,0.21397632110886516,0.8213899891969751,0.11033274956217164,0.36124934520691465,0.31950207468879666,0.7558528428093647,0.4303838870955146,0.57
B000011388,동아공업고등학교,고등학교,35.09322008,128.9884286,부산광역시,사하구,괴정동,0,677,33.27,0.26,1961,44.0,59.9,0.19549523534507654,0.7807886208138278,0.04553415061295972,0.1284049240440021,0.32157676348547715,0.277591973244147,0.29156527792424836,0.708
B000012438,효원고등학교,고등학교,37.25941827,127.0390512,경기도,수원시 영통구,매탄동,0,0,28.57,1.19,3627,57.3,67.5,0.0,0.8231004681310767,0.2084063047285464,0.23749345206914615,0.5975103734439834,0.5317725752508362,0.39971386227059813,0.6
B000010988,도계중학교,중학교,35.25530878,128.6343183,경상남도,창원시 의창구,도계동,0,0,24.23,1.28,3002,35.9,68.3,0.0,0.8621714079942384,0.22416812609457093,0.1965688842325825,0.15352697095435675,0.5585284280936451,0.3324939695615656,0.668
B000011736,의성유니텍고등학교,고등학교,36.35494747,128.7010442,경상북도,의성군,의성읍,1,27,20.0,1.76,953,29.8,52.8,0.007796708056598326,0.9002520705797623,0.30823117338003503,0.06240178103719225,0.026970954356846488,0.04013377926421402,0.22429774444577472,0.224
B000008732,용산중학교,중학교,35.85416455,128.5323609,대구광역시,달서구,용산동,0,1756,39.24,0.01,2605,47.4,74.8,0.5070747906439503,0.727043572200216,0.0017513134851138354,0.1705735987427973,0.39211618257261405,0.7759197324414713,0.42907986501436046,0.571
B000010421,목포제일중학교,중학교,34.79613159,126.4069043,전라남도,목포시,용해동,0,510,22.95,2.47,1241,33.6,63.7,0.1472711521801906,0.8736946344976594,0.43257443082311736,0.08125982189628078,0.10580912863070535,0.4046822742474918,0.3408819070459075,0.659
B000011751,마산공업고등학교,고등학교,35.24416345,128.5959635,경상남도,창원시 마산회원구,합성동,0,0,11.93,4.63,509,35.1,58.3,0.0,0.9729024126755491,0.8108581436077058,0.03332896804609743,0.13692946058091282,0.22408026755852828,0.3630165420781322,0.637
B000012461,늘푸른고등학교,고등학교,37.37332701,127.1053275,경기도,성남시 분당구,정자동,0,0,18.5,1.0,3421,57.3,67.5,0.0,0.9137558516384587,0.17513134851138354,0.22400471451021478,0.5975103734439834,0.5317725752508362,0.4070291438924794,0.593
B000011477,경기대명고등학교,고등학교,37.29601975,126.9399849,경기도,수원시 권선구,당수동,0,0,24.28,1.0,1617,57.3,67.5,0.0,0.8617212819589485,0.17513134851138354,0.10588004190675747,0.5975103734439834,0.5317725752508362,0.3786692701786515,0.621
B000011640,세인고등학교,고등학교,36.06863841,127.153994,전북특별자치도,완주군,화산면,1,205,70.88,0.55,213,34.4,52.7,0.059197227837135435,0.4422038170687793,0.09632224168126095,0.013947092718700892,0.12240663900414928,0.03678929765886285,0.12847771932814814,0.128
B000013113,보성고등학교,고등학교,34.77571293,127.0942137,전라남도,보성군,보성읍,1,35,21.48,1.75,755,28.5,51.6,0.010106843777071904,0.8869283399351818,0.3064798598949212,0.04943687794656889,0.0,0.0,0.2088253202589573,0.209
B000010880,경북중부중학교,중학교,36.33826988,128.4912044,경상북도,의성군,비안면,1,27,80.03,0.0,64,34.3,68.4,0.007796708056598326,0.35983075261073094,0.0,0.0041906757464641176,0.12033195020746879,0.561872909698997,0.17567049938670987,0.176
B000013079,여수화양고등학교,고등학교,34.6891898,127.5986936,전라남도,여수시,화양면,1,642,75.46,0.0,183,28.5,51.6,0.18538839156800463,0.4009722722362261,0.0,0.011982713462545836,0.0,0.0,0.09972389621112943,0.1
B000013486,휘문고등학교,고등학교,37.50528945,127.0619939,서울특별시,강남구,대치동,0,3435,25.73,3.12,6975,76.7,72.8,0.9919145249783425,0.848667626935542,0.5464098073555167,0.45671817705605033,0.9999999999999999,0.7090301003344479,0.7587900394433165,0.241
B000011530,두원공업고등학교,고등학교,36.99677795,127.2417999,경기도,안성시,미양면,1,349,66.72,0.0,201,57.3,67.5,0.10077967080565985,0.4796543032048973,0.0,0.01316134101623887,0.5975103734439834,0.5317725752508362,0.2871463772869359,0.287
B000013123,강진고등학교,고등학교,34.63782109,126.7585876,전라남도,강진군,강진읍,1,34,21.08,0.78,1172,28.5,51.6,0.009818076812012706,0.890529348217501,0.13660245183887917,0.07674174960712415,0.0,0.0,0.18561527107925282,0.186
B000012830,김화고등학교,고등학교,38.24404542,127.4333719,강원특별자치도,철원군,서면,1,60,27.37,0.68,73,31.0,52.2,0.017326017903551837,0.8339034929780338,0.11908931698774082,0.0047799895233106345,0.051867219917012375,0.02006688963210701,0.17450548782362607,0.175
